id,name,shop_url,agb_url;
1,real GmbH,www.real.de,https://www.real.de/rechtliches/agb/;
2,comtech GmbH,www.comtech.de,https://www.comtech.de/unsere-agb;
3,Cyberport GmbH,www.cyberport.at,https://www.cyberport.at/cms/2/1/0/0/cms.html?DOCID=20281;
4,computeruniverse GmbH,www.computeruniverse.net,https://www.computeruniverse.net/en/page/allgemeine-geschaeftsbedingungen;
5,Handelshaus Wagner GmbH,www.elektroshopwagner.de,https://www.elektroshopwagner.de/shop_content.php/coID/3/content/Unsere-AGB;
6,Büromarkt Böttcher AG,www.bueromarkt-ag.de,https://www.bueromarkt-ag.de/agb/agb.php;
7,notebooksbilliger.de AG,www.notebooksbilliger.de,http://www.notebooksbilliger.de/infocenter.php/section/conditions;
8,OTTO (GmbH & Co. KG),www.otto.de,https://www.otto.de/shoppages/service/agb;
9,ALTERNATE GmbH,www.alternate.de,https://www.alternate.de/HILFE/ALTERNATE/AGB;
10,Re-In Retail International GmbH,www.voelkner.de,https://www.voelkner.de/AGB.html;
11,Saturn online GmbH,www.saturn.de,https://www.saturn.de/?layer=terms&rbtc=ide%7Cpf%7Cagb%7C%7Cp%7C%7C;
12,Media Markt E-Business GmbH,www.mediamarkt.de,https://www.mediamarkt.de/?layer=terms;
13,myToolStore GmbH,www.mytoolstore.de,https://www.mytoolstore.de/conditions.php;
14,Jacob Elektronik GmbH,www.jacob.de,https://www.jacob.de/agb.html;
15,Euro-Apotheke K. Talu e.K.,www.eurapon.de,https://www.eurapon.de/agb;
16,Foto Erhardt GmbH,www.foto-erhardt.de,https://www.foto-erhardt.de/AGB.html;
17,Elektro2000 Handelsgesellschaft mbH,www.elektro2000.de,https://www.elektro2000.de/index.php/allgemeine-geschaeftsbedingungen2;
18,Drucker.de IT-Handelsgesellschaft mbH,www.drucker-guenstiger.de,https://www.drucker-guenstiger.de/agb;
19,Pixxass e.K.,www.pixxass.de,https://www.pixxass.de/AGB-und-Kundeninformationen;
20,Elektro Reiners Systemtechnik GmbH,www.elektroradar.de,https://www.elektroradar.de/epages/ElektroRadar.sf/agb.html;
21,elektro-plus GmbH,www.elektro-plus.de,http://www.elektro-plus.de/discl.htm;
22,Crowdfox GmbH,www.crowdfox.com,https://www.crowdfox.com/agb.html;
23,21run GmbH,www.21run.com,https://www.21run.com/terms-conditions/;
24,FC-Moto GmbH & Co. KG,www.fc-moto.de,https://www.fc-moto.de/epages/fcm.sf/de_DE/?ObjectPath=/Shops/10207048/Categories/TermsAndConditions;
25,OnlineDeal24 GmbH,www.onlinedeal24.de,https://www.onlinedeal24.de/agb-kundeninfo,%20https://www.onlinedeal24.de/agb-kundeninfo;
26,büroshop24 GmbH,www.bueroshop24.de,https://www.bueroshop24.de/hilfe/agb/;
27,Rubart GmbH,www.rubart.de,https://www.rubart.de/Unsere-AGB-s-coID3;
28,Future-X GmbH,www.future-x.de,https://www.future-x.de/conditions.php;
29,Lidl Digital International GmbH & Co. KG,www.lidl.de,https://www.lidl.de/de/allgemeine-geschaeftsbedingungen-onlineshop/s6;
30,AO Deutschland Ltd.,www.ao.de,https://www.ao.de/hilfe-service/rechtliches/agb;
31,MEDION AG,www.medion.com,http://www.medion.com/de/MedionCmsLightbox.html?contentCode=footer_agb;
32,Mindfactory AG,www.mindfactory.de,https://www.mindfactory.de/info_center.php/icID/59;
33,Duttenhofer GmbH & Co. KG,www.technikdirekt.de,https://www.technikdirekt.de/agb;
34,Re-In Retail International GmbH,www.digitalo.de,https://www.digitalo.de/AGB.html;
35,digital-versand.de Online GmbH,www.xenudo.de,http://www.xenudo.de/agb/page.html;
36,insani GmbH,insani24.de,https://insani24.de/;
37,Kruse Reinigungstechnik und Hygienebedarf GmbH & Co. KG,www.reinigungsberater.de,https://www.reinigungsberater.de/agb/agb.php;
38,cw-mobile GmbH,www.idealo.de,https://www.idealo.de/preisvergleich/Shop/279388.html;
39,marsmedia GmbH,www.mars-media-elektronik.de,http://www.mars-media-elektronik.de/seiten/2/de/agb.html;
40,RedZilla GmbH,www.redzilla.de,https://www.redzilla.de/AGB;
41,RB Handelsgesellschaft mbH,www.my-solution.shop,https://www.my-solution.shop;
42,Handelshaus Wagner GmbH,www.campingwagner.de,https://www.campingwagner.de/shop_content.php/coID/25/content/Unsere-AGB;
43,Outlet46.de GmbH,www.outlet46.de,https://www.outlet46.de/content/agb/;
44,easyCOSMETIC Beauty Perfectionists Ltd.,www.easycosmetic.de,https://www.easycosmetic.de/agbs.aspx;
45,milan GmbH,www.milan.berlin,https://www.milan.berlin/agb;
46,Bauer-Elektro-Service & Technik GmbH,www.mybauer.de,https://www.mybauer.de/10246_AGBs.html;
47,Dirk & Thomas Wermuth GbR,www.wermuth.de,https://www.wermuth.de/50666_agb.html;
48,HQ-Patronen GmbH,www.hq-patronen.de,https://www.hq-patronen.de/info/agb;
49,Apotheke im Paunsdorf Center Kirsten Fritsch e. K.,www.apolux.de,https://www.apolux.de/agb;
50,internetstores GmbH,www.bruegelmann.de,https://www.bruegelmann.de/agb.html;
51,NeS GmbH,www.plus.de,https://www.plus.de/agb;
52,Proshop ApS,www.proshop.de,https://www.proshop.de/Allgemeine-Geschaeftsbedingungen.htm;
53,TintenCenter.com GmbH,www.tintencenter.com,https://www.tintencenter.com/agb/;
54,Fernseh Berlet GmbH & Co. KG,www.berlet.de,https://www.berlet.de/uber-berlet/agb-online/;
55,GoJames GmbH,www.fritzreifen.de,https://www.fritzreifen.de/agb;
56,internetstores GmbH,www.fahrrad.de,https://www.fahrrad.de/information-navi/kundenservice/agb.html;
57,HOM Home of Malts GmbH,www.homeofmalts.com,https://www.homeofmalts.com/agb;
58,Agire GmbH & Co. KG,www.banemo.de,https://www.banemo.de/unsere-agb.html;
59,Zahrt Handels-GmbH,werkzeugstore24.de,https://werkzeugstore24.de/agb/;
60,Flaconi GmbH,www.flaconi.de,https://www.flaconi.de/agb/;
61,Foto Köster OHG,www.foto-koester.de,https://www.foto-koester.de/agb;
62,Office Partner GmbH,www.office-partner.de,https://www.office-partner.de/index.php?cl=info&tpl=agb.tpl;
63,Westfalia Werkzeugcompany GmbH & Co.KG,www.westfalia.de,https://www.westfalia.de/static/unternehmen/agb.html;
64,AFA-Fotohandel e.K.,afa-fotoversand.de,https://afa-fotoversand.de/agb;
65,MVI Media Vertrieb International GmbH,www.energeto.de,https://www.energeto.de/informationen/agb-online/;
66,reifencom GmbH,www.reifen.com,https://www.reifen.com/de/faq/agb;
67,batterium GmbH,www.autobatterienbilliger.de,https://www.autobatterienbilliger.de/AGB;
68,BaSBa Batterien GmbH,basba.de,https://basba.de/agb/;
69,moebelplus GmbH,www.moebelplus.de,https://www.moebelplus.de/allgemeine_geschaeftsbedingungen;
70,Haus und Garten Internethandels GmbH,www.baumarkteu.de,https://www.baumarkteu.de/index.php?route=product/search&filter_name=allgemeine-geschaeftsbedingungen&filter_sub_category=true;
71,Inhaber: Göran Völker,www.parfumerie-discounter.de,https://www.parfumerie-discounter.de/AGB;
72,parfümerie akzente GmbH,www.parfumdreams.de,https://www.parfumdreams.de/AGB-und-Kundeninformationen;
73,MSK Bürotechnik u. Handels GmbH,www.tonerpreis.de,https://www.tonerpreis.de/agb;
74,eXXpozed - sports & fashion Andreas Oliver Bindhammer e. K.,www.exxpozed.de,https://www.exxpozed.de/;
75,KochForm GmbH,www.kochform.de,https://www.kochform.de/AGB.html;
76,expert TechnoMarkt Online GmbH & Co. KG,www.expert-technomarkt.de,https://www.expert-technomarkt.de/cms/agb.html;
77,SGRO Handels GmbH & Co. KG,www.softwarepalast.de,https://www.softwarepalast.de/AGB-und-Kundeninformationen:_:3.html;
78,HIFI & FOTO KOCH GmbH,www.fotokoch.de,https://www.fotokoch.de/content/agb.shtml;
79,Delticom AG,www.reifendirekt.de,https://www.reifendirekt.de/AGBs.html;
80,LeuchtenZentrale GmbH,www.leuchte.de,https://www.leuchte.de/agb;
81,Volt Venture GmbH,www.clevertronic.de,https://www.clevertronic.de/agb;
82,Andrea Erdmann,www.warsteiner-fotoversand.eu,https://www.warsteiner-fotoversand.eu/de/Unsere-AGB;
83,Smartino GmbH & Co. KG,www.idealo.de,https://www.idealo.de/preisvergleich/Shop/25916.html;
84,Versandapotheke DocMorris N.V.,www.docmorris.de,https://www.docmorris.de/service/bestellung/agb;
85,Cocopanda.de GmbH,www.cocopanda.de,https://www.cocopanda.de/agb;
86,Home24 SE,cdn.home24.net,http://cdn.home24.net/static/media/om/terms-conditions/de/agbs.pdf;
87,Rudolf Wiegand und Partner GmbH,www.tonermacher.de,https://www.tonermacher.de/agb;
88,ukw24 GmbH,www.screenmaxx.com,https://www.screenmaxx.com/agb;
89,Eye & Lenses Ltd. & Co. KG,www.1a-sehen.de,https://www.1a-sehen.de/Unsere-AGB:_:3.html;
90,André Schilling,www.parfuemfuerdich.de,https://www.parfuemfuerdich.de/agb.html;
91,A.T.I. Autoteile Immler,www.autoteile-immler.com,https://www.autoteile-immler.com/agb;
92,Tirendo Deutschland GmbH,www.tirendo.de,https://www.tirendo.de/agb/;
93,0815 Online Handel GmbH,www.0815.eu,https://www.0815.eu/agb;
94,Stabilo Werkzeugfachmarkt für Haus-Hof-Freizeit GmbH,www.stabilo-fachmarkt.de,https://www.stabilo-fachmarkt.de/content/agb;
95,Entertainment Trading ApS,www.coolshop.de,https://www.coolshop.de/minisite/t/terms;
96,eCom-Dresden OHG,www.allego.de,https://www.allego.de/agb.html;
97,Alexander Vogel,www.gamingoase.de,https://www.gamingoase.de/de/unsere-agb;
98,Hausgeräte Hamp,www.hamp-hausgeraete.de,https://www.hamp-hausgeraete.de/agb;
99,MP Vertriebs GmbH,www.idealo.de,https://www.idealo.de/preisvergleich/Shop/207019.html;
100,H. von Roon KG,www.hvr-24.de,https://www.hvr-24.de/agb;
101,ARDMED Medical Supplies GmbH & Co. KG,www.ardmed.de,https://www.ardmed.de/AGB-Widerruf;
102,Drogerie-Depot E-Commerce GmbH,www.drogeriedepot.de,https://www.drogeriedepot.de/impressum.php?id=2;
103,SKIHAUS HELLENBERG e.K.,www.ski-andmore.de,https://www.ski-andmore.de/content/agb;
104,SportObchod.cz s.r.o.,www.sportega.de,https://www.sportega.de/s/allgemeine-geschaeftsbedingungen-209;
105,point-rouge GmbH,www.point-rouge.de,https://www.point-rouge.de/agb;
106,Inh: Dirk Hahn,www.ac-sat-corner.eu,https://www.ac-sat-corner.eu/AGB;
107,Giga GmbH,www.giga-reifen.de,https://www.giga-reifen.de/AGBs.html;
108,Foto Thun GmbH,www.fotothun.de,https://www.fotothun.de/shop_content.php/coID/3/product/AGB;
109,SADIK AKSOY e.K.,www.satboerse24.de,https://www.satboerse24.de/AGB;
110,ukw24 GmbH,www.tecedo.de,https://www.tecedo.de/agb;
111,office direct GmbH,www.tintenfux.de,https://www.tintenfux.de/UgsTTConditionsView;
112,Stefan Grünewald e.K.,www.mp3-player.de,https://www.mp3-player.de/index.php?page=agb2;
113,AMS e-commerce GmbH,www.alles-mit-stecker.de,https://www.alles-mit-stecker.de/AGB-und-Kundeninformation:_:3.html;
114,Satkontor GmbH,www.satkontor.de,https://www.satkontor.de/golden-media.html;
115,Florian Müller,parfumgroup.de,https://parfumgroup.de/terms-of-use;
116,SatKing GmbH,www.satking.de,https://www.satking.de/AGB;
117,Genius GmbH,www.genius.tv,https://www.genius.tv/agb;
118,CSV Computer Service & Vertrieb,www.csv-direct.de,http://www.csv-direct.de/agb.html;
119,IPC Computer Deutschland GmbH,www.ipc-computer.de,https://www.ipc-computer.de/conditions.php;
120,HM-Sat GmbH,www.hm-sat-shop.de,https://www.hm-sat-shop.de/agb-und-kundeninfo;
121,Sport-Tiedje GmbH,www.sport-tiedje.de,https://www.sport-tiedje.de/allgemeine-geschaeftsbedingungen;
122,Eichhorn AG,www.mein-online-baumarkt.de,https://www.mein-online-baumarkt.de/shop/agb/about/70/;
123,f1-reifen.de - Inh. Frank Thurau,www.f1-reifen.de,https://www.f1-reifen.de/AGB;
124,OTTO Office GmbH & Co KG,www.otto-office.com,http://www.otto-office.com/de/agbs.obtshop?wkid=OO-4-DEbtW2g2n7RlSoRwCy&utm_campaign=direct&utm_medium=directurl&utm_source=katalog&utm_content=agb;
125,Delticom AG,www.autoteile-meile.de,https://www.autoteile-meile.de/agb;
126,PDA Max GmbH & Co. KG,www.pdamax.de,https://www.pdamax.de/agb.html;
127,Manfred Jilg e.K.,www.technik-profis.de,https://www.technik-profis.de/agb;
128,SVH Handels-GmbH,www.svh24.de,https://www.svh24.de/agb;
129,CSC Spretz GmbH,www.reifentiefpreis24.de,https://www.reifentiefpreis24.de/conditions.php;
130,Bodfeld-Apotheke e.K.,www.bodfeld-apotheke.de,https://www.bodfeld-apotheke.de/content/agb.1001.html;
131,REIFF Reifen und Autotechnik GmbH,www.reifendiscount.de,https://www.reifendiscount.de/de/rd/agb.html;
"132,Ellerbrock ""Bad und Küche"" GmbH,www.ellerbrockshop.de,http://www.ellerbrockshop.de/unsere-agb";
133,Stifts-Apotheke e.K. Inhaberin Christiane Bülow-Bichler,www.medpex.de,https://www.medpex.de/support/help/article/view/38/8/agb-allgemeine-geschaeftsbedingungen;
134,Thomas Seifert,www.toms-car-hifi.de,https://www.toms-car-hifi.de/agb;
135,Fritz-Walter Mescher e.K.,www.premiumshop24.de,http://www.premiumshop24.de/agb/;
136,ARS24 GmbH & Co. KG,www.ars24.com,https://www.ars24.com/agb-kundeninformation;
137,NetFactory Gesellschaft für Netzwerklösungen mbH,www.easynotebooks.de,https://www.easynotebooks.de/Impressum;
138,celexon Germany GmbH & Co. KG,www.beamershop24.de,https://www.beamershop24.de/de/unternehmen/agb;
139,Priz GmbH,www.priz24.de,http://www.priz24.de/agb;
140,Amazon EU SARL,www.amazon.de,https://www.amazon.de/gp/help/customer/display.html?ie=UTF8&nodeId=505048;
141,Pharmeo - der Versandhandel der City-Apotheke e.K.,www.pharmeo.de,https://www.pharmeo.de/shop_content.php/coID/3/content/AGB;
142,Office Partner GmbH,www.365tageoffen.de,https://www.365tageoffen.de/unternehmen/AGB_custom_4.html;
143,slewo // schlafen leben wohnen GmbH,www.slewo.com,https://www.slewo.com/static/files/agb20170313.pdf;
144,GLOBUS hitseller GmbH,www.hitseller.de,https://www.hitseller.de/shop.php?mode=show_page&page=terms&lang=de&sid=;
145,myToys.de GmbH,www.mytoys.de,https://www.mytoys.de/c/agb.html;
146,Reifendachs - Inh. Roberto Marschel,www.reifendachs.de,https://www.reifendachs.de/agb.html;
147,CHAL-TEC GmbH,www.elektronik-star.de,https://www.elektronik-star.de/Info/AGB/;
148,Ten Dance Media Verlag e.K.,www.grooves.land,https://www.grooves.land/conditions.php;
149,AmbienteDirect GmbH,www.ambientedirect.com,https://www.ambientedirect.com/allgemeine-infos/agb;
150,Zentral Drogerie GmbH,www.zentraldrogerie.de,https://www.zentraldrogerie.de/agb;
151,System Com 99 e.K. - Inhaber Markus Müller,www.besserepreise.com,https://www.besserepreise.com/data/attachements/order/agb.pdf;
152,Projektor AG,www.beamer-discount.de,https://www.beamer-discount.de/agb_content.html;
153,R.O.D. Leichtmetallräder GmbH,www.apadio.de,https://www.apadio.de/agb;
154,AC-FOTO Handels GmbH,www.ac-foto.com,https://www.ac-foto.com/onlineshop/ac-foto/index.php?section=agb;
155,CSMusiksysteme GmbH,csmusiksysteme.net,https://csmusiksysteme.net/AGB/;
156,Thomas Steindorf - Sabath e.K,www.fotoversand24.de,https://www.fotoversand24.de/agb/;
157,Sporthaus Redler GmbH,www.sport-redler.de,https://www.sport-redler.de/agb.php;
158,Elektromarkt-Schmaus Inh.Willi Schmaus,www.schmausshop.de,https://www.schmausshop.de/de/wisl_s-cms/_redaktionell/1/Informationen/1/.html;
159,SurfFact GmbH,www.surffact.de,https://www.surffact.de/de/Unsere-AGB.html;
160,Leine Apotheke Jakob Herzog e.K.,www.aposalis.de,https://www.aposalis.de/informationen/db/AGB.html;
161,Skandic GmbH,www.skandic.de,https://www.skandic.de/terms;
162,4 allsports GmbH,www.4thebike.de,https://www.4thebike.de/agb;
163,ABH-Nord GmbH,batterie24.de,https://batterie24.de/abg;
164,Danto GmbH,www.danto.de,https://www.danto.de/agb/;
165,ascasa GmbH,www.ascasa.de,https://www.ascasa.de/Allgemeine-Geschaeftsbedingungen:_:3.html;
166,Re-In Retail International GmbH,www.smdv.de,https://www.smdv.de/AGB.html;
167,ascasa GmbH,www.ascasa.de,https://www.ascasa.de/Allgemeine-Geschaeftsbedingungen:_:3.html;
168,Markenkoffer GmbH,www.markenkoffer.de,https://www.markenkoffer.de/AGB/;
169,MKG-Innovations Group GmbH & Co. KG,www.idealo.de,https://www.idealo.de/preisvergleich/Shop/21043.html;
170,Elektrotechnik Schmitt - Michael Schmitt,www.etoh24.de,https://www.etoh24.de/index.php?id=2;
171,BRASTY GROUP s.r.o.,www.brasty.de,https://www.brasty.de/agb;
172,Sportgigant Lindpointner GmbH & Co KG,sportgigant.at,https://sportgigant.at/store/cms.php?id_cms=3?id_cms=3;
173,Martin Kraft e.K.,www.more-than-coffee.de,https://www.more-than-coffee.de/AGB;
174,babymarkt.de GmbH,www.babymarkt.de,https://www.babymarkt.de/allgemeine-geschaeftsbedingungen/;
175,Markus Felber,www.moebel-universum.de,https://www.moebel-universum.de/agb;
176,goodwheel GmbH,www.goodwheel.de,https://www.goodwheel.de/agb/;
177,Beauty Shop DE GmbH,www.parfum-zentrum.de,https://www.parfum-zentrum.de/allgemeine-geschaeftsbedingungen;
178,1-2-3.TV GmbH,www.1-2-3.tv,https://www.1-2-3.tv/agb/;
179,Danny Pfeiffer,www.tandmore.de,http://www.tandmore.de/Unsere-AGB:_:3.html;
180,KP Family International GmbH,www.babyartikel.de,https://www.babyartikel.de/agb;
181,BIKER-BOARDER,www.biker-boarder.de,http://www.biker-boarder.de/shopware/unternehmen/Allgemeine-Geschaeftsbedinungen_custom_4.html;
182,easyApotheke Versand,www.easyapotheke.de,https://www.easyapotheke.de/content/de/AGB.html;
183,Moto-Thek im Elztal GmbH Motorradbekleidung,www.moto-akut.de,https://www.moto-akut.de/agb;
184,Ravensburger Fotoversand Foto Bantle GmbH,www.fotobantle.de,https://www.fotobantle.de/info/allgemeine-geschaeftsbedingungen.html;
185,Notino Deutschland und Österreich GmbH,www.notino.de,https://www.notino.de/agbs/;
186,SOPO Handelsges.m.b.H,www.sopo.at,https://www.sopo.at/Unsere-AGB:_:3.html;
187,Leuchten Zentrale GmbH,www.leuchtenzentrale.de,https://www.leuchtenzentrale.de/agb;
188,motoin GmbH,www.motoin.de,https://www.motoin.de/AGB:_:3.html;
189,ipill.de - Versandapotheke der Adler-Apotheke,www.ipill.de,https://www.ipill.de/agb;
190,NeS GmbH,www.gartenxxl.de,https://www.gartenxxl.de/is-bin/INTERSHOP.enfinity/WFS/Plus-GartenXXLDE-Site/de_DE/-/EUR/ViewStandardCatalog-ByName?CategoryName=agb&CategoryDomainNameSuffix=InformationPages;
191,Alza.cz a.s.,www.alza.de,https://www.alza.de/allgemeine-geschaeftsbedingungen-art10097.htm;
192,MIFU Spielwarenhandels GmbH,www.mifus.de,https://www.mifus.de/agb-rechtliches/;
193,autoworld24 GmbH & Co. KG,www.autoworld24.de,https://www.autoworld24.de/allgemeine_geschaeftsbedingungen;
194,MKG-Innovations Group GmbH & Co. KG,www.elektrogeraeteshop.de,https://www.elektrogeraeteshop.de/FAQ;
195,Duschmeister GmbH & Co. KG,www.duschmeister.de,https://www.duschmeister.de/kontakt-agb.php;
196,Krähe-Versand GmbH & Co. KG,www.world-of-western.com,https://www.world-of-western.com/shop/?00000000000000ad0051006f0000004c000004c5&navid=103&prevnavid=103&currblock=1;
197,Alfred Höfle e. K.,www.idealo.de,https://www.idealo.de/preisvergleich/Shop/297711.html;
198,Skyport GmbH,www.finebuy.de,https://www.finebuy.de/content/agb/;
199,Grünspar GmbH,www.gruenspar.de,https://www.gruenspar.de/agb;
200,Klokow Industrietechnik GmbH,www.klokow-gmbh.de,https://www.klokow-gmbh.de/AGB-s.html;
201,F & M Computer Systemhaus GmbH,www.f-m-shop.de,https://www.f-m-shop.de/;
202,workstation Hannover GmbH,www.hardwarehouse.de,https://www.hardwarehouse.de/shop_content.php?coID=3&XTCsid=adkl1702preha99e2c0ag3disv8vd6fklf67i3khve5g6bjgqaa0;
203,DIMAXA GmbH,www.dimaxa.de,https://www.dimaxa.de/agb;
204,Delticom AG,www.mein-reifen-guru.de,https://www.mein-reifen-guru.de/AGBs.html?dsco=312&cart_id=2263403.312.7934&Cookie=&s_p=AGBs;
205,Global-Kitchen & Electrics GmbH,www.global-kitchen.de,https://www.global-kitchen.de/AGB;
206,Marcel Schoroth,www.fairsandhaus.com,https://www.fairsandhaus.com/content/agb/;
207,Fleischmann GmbH,www.fleischmann-werkzeuge.de,https://www.fleischmann-werkzeuge.de/agb;
208,kfzteile24 GmbH,www.kfzteile24.de,https://www.kfzteile24.de/agb;
209,Trisuno | Sebastian Fischer,www.rauchmelder-experten.de,https://www.rauchmelder-experten.de/agb;
210,Mega-Sparmarkt GmbH,www.megasparmarkt.de,https://www.megasparmarkt.de/ueber-uns/agb/;
211,Markenschlaf GmbH,www.markenschlaf.de,https://www.markenschlaf.de/?ToShow=ContentSearch&Params%5BSearchParam%5D=ueber+uns+agb;
212,Artavola GmbH,www.tischwelt.de,https://www.tischwelt.de/Service/Rechtliches/AGB/;
213,Tito-Express,shop.tito-express.de,https://shop.tito-express.de/Conditions;
214,BB Sport GmbH & Co. KG,www.dein-klettershop.de,https://www.dein-klettershop.de/dein-klettershop/agb/;
215,Maternia,www.321linsen.de,https://www.321linsen.de/agb.html;
216,Forum Apotheke - Apotheker Maximilian Thoma e.K.,www.meine-onlineapo.de,https://www.meine-onlineapo.de/agb_popup.php;
217,ACH Autocolor Marc Becker KG,www.ach-shop.com,https://www.ach-shop.com/allgemeine-geschaeftsbedingungen-agb;
218,Tasko Products GmbH,www.koffer-arena.de,https://www.koffer-arena.de/AGBs/;
219,Foto Mundus Inh. Lutz Bergknecht e.K.,www.foto-mundus.de,https://www.foto-mundus.de/agb;
220,CS-Multimedia GmbH,www.cs-multimedia.de,https://www.cs-multimedia.de/AGB-und-Kundeninformationen;
221,Bepro GmbH,www.profitoner.de,https://www.profitoner.de/shop_content.php?coID=3;
222,mediafrost.de,www.mediafrost.de,https://www.mediafrost.de/AGB.html;
223,BIKEBOX GmbH,www.bikebox-shop.de,https://www.bikebox-shop.de/content/agb/;
224,HGO GmbH,www.hgo.de,https://www.hgo.de/shop_content.php/coID/3/content/Unsere-AGB;
225,office direct GmbH,www.expresstinte.de,https://www.expresstinte.de/AGB?catalogId=1&storeId=112&langId=-3;
226,notebooksbilliger.de AG,www.nullprozentshop.de,https://www.nullprozentshop.de/agb/;
227,COM-OIL Energie + Service GmbH,www.motoroel24.de,https://www.motoroel24.de/information/agb;
228,Delticom AG,www.mein-reifen-outlet.de,https://www.mein-reifen-outlet.de/AGBs.html;
229,AW Maschinenhandel - Inhaber: Adalbert Wieczorek,www.aw-tools.de,https://www.aw-tools.de/AGB;
230,Foto Wöhrstein OHG,foto-woehrstein.de,https://foto-woehrstein.de/shop/de/unsere-agb;
231,Matthias Schweitzer - it-schweitzer,it-schweitzer.de,https://it-schweitzer.de/agb;
232,eXXpozed - sports & fashion Andreas Oliver Bindhammer e.K.,www.outdoorsports24.com,https://www.outdoorsports24.com/unsere-agb;
233,KB KfZ-Teile Internet Vertriebs GmbH,www.reifenchampion.de,https://www.reifenchampion.de/agb.html;
234,Küchentechnik-Müller,www.kuechentechnik-mueller.de,https://www.kuechentechnik-mueller.de/Shop/Index/index.php?sites=AGBs;
235,reifencom GmbH,www.reifen-richtig-billig.de,https://www.reifen-richtig-billig.de/de/faq/agb;
236,Toolstrade Inh. Thomas Hoffmann e.K.,www.werkzeugdiscount24.de,https://www.werkzeugdiscount24.de/AGB;
237,Die Rappelkiste Spielwaren GmbH,exoneit.de,https://exoneit.de/default.asp?ex=seiten:darstellen.asp&shopagb=1;
238,Tires2go.de - Inhaber: Roy Bachem,tires2go.de,https://tires2go.de/agb.php;
239,duo schreib & spiel  Verwaltungsgesellschaft mbH & Co. Vertriebs KG,www.duo-shop.de,https://www.duo-shop.de/de-DE/Terms;
240,Caseking GmbH,www.caseking.de,https://www.caseking.de/agb;
241,Patchwork Enterprise International GmbH,www.augenliebe.de,https://www.augenliebe.de/cgi-bin/loadhtml.cgi?seite=agb;
242,Mounaco Elektrowerkzeuge,www.mounaco.de,https://www.mounaco.de/shop/shop_content.php?coID=3;
243,E-Tyre GmbH,www.e-tyre.de,http://www.e-tyre.de/agb.html;
244,internetstores GmbH,www.campz.de,https://www.campz.de/service-information/kundenservice/agb.html;
245,Cosse GmbH,www.cosse.de,https://www.cosse.de/shop/Shop-Info/AGB/;
246,Achim Weyrauch,www.elektrowelt24.eu,https://www.elektrowelt24.eu/shop/shop_content.php?coID=3;
247,Boomstore GmbH & Co. KG,www.boomstore.de,https://www.boomstore.de/AGB/;
248,MP-Vertriebs GmbH,mp-kuechen.de,https://mp-kuechen.de/shop_content.php?coID=3;
249,ePetworld GmbH,www.hundeland.de,https://www.hundeland.de/agb;
250,internetstores GmbH,www.bikeunit.de,https://www.bikeunit.de/agb.html;
251,Foto Götz GmbH,shop.digimas.com,http://shop.digimas.com/shop_content.php?coID=3;
252,Brille24 GmbH,www.brille24.de,https://www.brille24.de/agb.html;
253,Shop-Apotheke Service B.V,www.shop-apotheke.com,https://www.shop-apotheke.com/versandapotheke_agb.htm;
254,ad 3000 moebelconcept e. k.,www.moebelconcept24.de,https://www.moebelconcept24.de/agb.html;
255,K & M Computer GmbH & Co. KG,www.kmcomputer.de,https://www.kmcomputer.de/unsere-agb;
256,Helmut Staude GmbH & Co. KG,www.mykitchens.de,https://www.mykitchens.de/mykitchens/agb/;
257,Wein Schmidt GmbH,www.fabelhafter-wein.de,https://www.fabelhafter-wein.de/agb;
258,FOTO GARACK,fotohausgarack.rf-webworld.de,https://fotohausgarack.rf-webworld.de/info/agb;
259,tennistown GmbH,www.tennistown.de,https://www.tennistown.de/conditions.php;
260,Apologistics GmbH,www.apodiscounter.de,https://www.apodiscounter.de/agb;
261,Pieper GmbH & Co. KG Großhandel,www.grillshop-24.de,https://www.grillshop-24.de/index.php?id=51;
262,Thomann GmbH,www.thomann.de,https://www.thomann.de/de/compinfo_terms.html;
263,HDK AG,www.hertie.de,https://www.hertie.de/agbs.asp;
264,OTTO (GmbH & Co KG),www.neckermann.de,https://www.neckermann.de/service/agb;
265,Elektroland Tillmann GmbH,shop.elektroland.de,https://shop.elektroland.de/info/allgemeine-geschaeftsbedingungen.html;
266,Scooter Autoservice GmbH,www.goodtires.de,http://www.goodtires.de/agb.php;
267,Contorion GmbH,www.contorion.de,https://www.contorion.de/agb;
268,Stanze Gartencenter GmbH,www.meingartencenter24.de,https://www.meingartencenter24.de/mgc24/agb/;
269,Apotheke im Paunsdorf Center Kirsten Fritsch e. K.,www.apo.com,https://www.apo.com/agb;
270,xTwo GmbH,www.xtwostore.de,https://www.xtwostore.de/agb.html;
271,Kirsten Pohl e.Kfr.,shopping.prokira.de,https://shopping.prokira.de/agb;
272,Parfuemerie Rook GmbH,www.parfuemerie-rook.de,http://www.parfuemerie-rook.de/agb;
273,Konzept Küchen,www.konzept-kuechen.de,https://www.konzept-kuechen.de/Shop/Index/index.php?sites=AGBs;
274,Foto Konijnenberg B.V.,static.fotokonijnenberg.nl,http://static.fotokonijnenberg.nl/files/Photospecialist-AllgemeineGeschaftsbedingungen.pdf;
275,Markus Bauer,www.direkt-guenstige-reifen.de,https://www.direkt-guenstige-reifen.de/agb.html;
